Region,Nodo,tac,lac,Total de Sectores,estado por sector,Relacion TAC-LAC,Color tecnologia,Color,Descripcion,Latitud,Longitud,Azimuth,BeamWidth,Height
REGION 9,DF3614U1900,,21060,3,OK,OK,#00FF00,#00FF00,,19.252111,-99.18422,"[18.0, 152.0, 248.0]","[65.0, 65.0, 65.0]",15.1
REGION 9,DF4780L2100,570,,3,OK,OK,#00FF00,#00FF00,,19.350803,-99.15153,"[27.0, 147.0, 287.0]","[68.0, 68.0, 68.0]",26
REGION 9,DF4780U850,,12008,3,OK,OK,#00FF00,#00FF00,,19.350803,-99.15153,"[27.0, 147.0, 287.0]","[68.0, 68.0, 68.0]",26
REGION 9,MX2237L2100,578,,3,OK,OK,#00FF00,#00FF00,,19.63242,-99.19955,"[22.0, 127.0, 247.0]","[65.0, 65.0, 65.0]",18.2
REGION 9,MX2237U850,,22004,3,OK,OK,#00FF00,#00FF00,,19.63242,-99.19955,"[22.0, 127.0, 247.0]","[65.0, 65.0, 65.0]",18.2
REGION 9,MX1915U1900,,22004,3,OK,OK,#00FF00,#00FF00,,19.63242,-99.19955,"[22.0, 127.0, 247.0]","[65.0, 65.0, 65.0]",18.2
REGION 6,SL1177L2100,28419,,3,OK,OK,#00FF00,#00FF00,,22.183722,-101.03384,"[20.0, 120.0, 220.0]","[65.0, 65.0, 65.0]",37
REGION 6,SL1177U850,,12035,3,OK,OK,#00FF00,#00FF00,,22.183722,-101.03384,"[20.0, 120.0, 220.0]","[65.0, 65.0, 65.0]",37
REGION 6,SL9889U1900,,12035,3,OK,OK,#00FF00,#00FF00,,22.183722,-101.03384,"[20.0, 120.0, 220.0]","[65.0, 65.0, 65.0]",37
REGION 9,MX1837L2100,578,,3,OK,OK,#00FF00,#00FF00,,19.554386,-99.26326,"[7.0, 137.0, 267.0]","[65.0, 65.0, 65.0]",14.5
REGION 9,MX1837U850,,22004,3,OK,OK,#00FF00,#00FF00,,19.554386,-99.26326,"[7.0, 137.0, 267.0]","[65.0, 65.0, 65.0]",14.5
REGION 9,MX1677U1900,,22004,3,OK,OK,#00FF00,#00FF00,,19.554386,-99.26326,"[7.0, 137.0, 267.0]","[65.0, 65.0, 65.0]",14.5
REGION 1,BS4199L2100,14102,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.068,-110.317856,"[55.0, 175.0, 300.0]","[65.0, 65.0, 65.0]",20
REGION 1,BS4220U1900,,26042,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.068,-110.317856,"[55.0, 175.0, 300.0]","[65.0, 65.0, 65.0]",20
REGION 2,SO7916L2100,13316,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,30.45975,-111.08647,"[345.0, 185.0, 250.0]","[70.5, 70.5, 70.5]",60
REGION 2,SO7934U1900,,28052,3,OK,NOK,#00FF00,#000000,Relación sin existencia,30.45975,-111.08647,"[345.0, 185.0, 250.0]","[70.5, 70.5, 70.5]",60
REGION 2,SO7916U850,,28052,3,OK,NOK,#00FF00,#000000,Relación sin existencia,30.45975,-111.08647,"[345.0, 185.0, 250.0]","[70.5, 70.5, 70.5]",60
REGION 6,ZA3312L2100,23350,,3,OK,OK,#00FF00,#00FF00,,22.764029,-102.53369,"[0.0, 190.0, 270.0]","[68.5, 66.5, 69.0]",25
REGION 6,ZA3312U850,,41091,3,OK,OK,#00FF00,#00FF00,,22.764029,-102.53369,"[0.0, 190.0, 270.0]","[68.5, 66.5, 69.0]",25
REGION 6,ZA2379U1900,,41091,3,OK,OK,#00FF00,#00FF00,,22.764029,-102.53369,"[0.0, 190.0, 270.0]","[68.5, 66.5, 69.0]",25
REGION 9,095053L2100,582,,3,OK,OK,#00FF00,#00FF00,,19.425848,-99.167465,"[37.0, 157.0, 277.0]","[70.5, 70.5, 70.5]",25
REGION 9,095053U850,,12005,3,OK,OK,#00FF00,#00FF00,,19.425848,-99.167465,"[37.0, 157.0, 277.0]","[70.5, 70.5, 70.5]",25
REGION 6,ZA0400L2100,23360,,3,OK,OK,#00FF00,#00FF00,,23.645117,-103.63226,"[60.0, 180.0, 260.0]","[65.0, 65.0, 65.0]",36
REGION 6,ZA0400U850,,29091,3,OK,OK,#00FF00,#00FF00,,23.645117,-103.63226,"[60.0, 180.0, 260.0]","[65.0, 65.0, 65.0]",36
REGION 6,ZA0211U1900,,29091,3,OK,OK,#00FF00,#00FF00,,23.645117,-103.63226,"[60.0, 180.0, 260.0]","[65.0, 65.0, 65.0]",36
REGION 6,GT4268L2100,23308,,3,OK,OK,#00FF00,#00FF00,,21.17825,-101.66519,"[340.0, 90.0, 210.0]","[69.0, 66.5, 66.5]",17
REGION 6,GT4268U850,,12033,3,OK,OK,#00FF00,#00FF00,,21.17825,-101.66519,"[340.0, 90.0, 210.0]","[69.0, 66.5, 66.5]",17
REGION 6,GT3760U1900,,12033,3,OK,OK,#00FF00,#00FF00,,21.17825,-101.66519,"[340.0, 90.0, 210.0]","[69.0, 66.5, 66.5]",17
REGION 9,094726L2100,575,,2,OK,OK,#00FF00,#00FF00,,19.361055,-99.276665,"[7.0, 7.0, nan]","[71.9, 71.9, nan]",3
REGION 9,094726U850,,12062,2,OK,OK,#00FF00,#00FF00,,19.361055,-99.276665,"[7.0, 7.0, nan]","[71.9, 71.9, nan]",3
REGION 4,TA3731L2100,3873,,3,OK,OK,#00FF00,#00FF00,,22.225945,-97.88822,"[125.0, 260.0, 320.0]","[70.5, 70.5, 70.5]",19.5
REGION 4,TA3731U850,,22018,3,OK,OK,#00FF00,#00FF00,,22.225945,-97.88822,"[125.0, 260.0, 320.0]","[70.5, 70.5, 70.5]",19.5
REGION 4,TA9264U1900,,22018,3,OK,OK,#00FF00,#00FF00,,22.225945,-97.88822,"[125.0, 260.0, 320.0]","[70.5, 70.5, 70.5]",19.5
REGION 1,BN1604L2100,14089,,2,OK,NOK,#00FF00,#000000,Relación sin existencia,32.66572,-115.48197,"[112.0, 232.0, 112.0]","[65.0, 65.0, 65.0]",30
REGION 1,BN2589U1900,,12079,2,OK,NOK,#00FF00,#000000,Relación sin existencia,32.66572,-115.48197,"[112.0, 232.0, 112.0]","[65.0, 65.0, 65.0]",30
REGION 1,BS2383L2100,14096,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,22.900972,-109.91911,"[25.0, 155.0, 260.0]","[65.0, 63.0, 65.0]",16
REGION 1,BS2727U1900,,15042,3,OK,NOK,#00FF00,#000000,Relación sin existencia,22.900972,-109.91911,"[25.0, 155.0, 260.0]","[65.0, 63.0, 65.0]",16
REGION 1,BS2383U850,,15042,3,OK,NOK,#00FF00,#000000,Relación sin existencia,22.900972,-109.91911,"[25.0, 155.0, 260.0]","[65.0, 63.0, 65.0]",16
REGION 4,CO6872L2100,3889,,3,OK,OK,#00FF00,#00FF00,,28.58986,-100.59256,"[40.0, 200.0, 200.0]","[68.0, 68.0, 68.0]",46.5
REGION 4,CO6872U850,,42073,3,OK,OK,#00FF00,#00FF00,,28.58986,-100.59256,"[40.0, 200.0, 200.0]","[68.0, 68.0, 68.0]",46.5
REGION 4,CO9753U1900,,42073,3,OK,OK,#00FF00,#00FF00,,28.58986,-100.59256,"[40.0, 200.0, 200.0]","[68.0, 68.0, 68.0]",46.5
REGION 1,BN8326L2100,14089,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.59833,-115.439384,"[84.0, 184.0, 294.0]","[66.5, 69.0, 69.0]",36
REGION 1,BN8326U850,,12079,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.59833,-115.439384,"[84.0, 184.0, 294.0]","[66.5, 69.0, 69.0]",36
REGION 1,BN2708U1900,,12079,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.59833,-115.439384,"[84.0, 184.0, 294.0]","[66.5, 69.0, 69.0]",36
REGION 6,ZA3276L2100,23360,,3,OK,OK,#00FF00,#00FF00,,23.638865,-103.638214,"[65.0, 190.0, 300.0]","[66.5, 68.5, 66.5]",58
REGION 6,ZA3276U850,,29091,3,OK,OK,#00FF00,#00FF00,,23.638865,-103.638214,"[65.0, 190.0, 300.0]","[66.5, 68.5, 66.5]",58
REGION 6,ZA7710U1900,,29091,3,OK,OK,#00FF00,#00FF00,,23.638865,-103.638214,"[65.0, 190.0, 300.0]","[66.5, 68.5, 66.5]",58
REGION 9,MX6396L2100,535,,3,OK,OK,#00FF00,#00FF00,,19.5425,-99.15639,"[14.0, 108.0, 289.0]","[65.0, 65.0, 65.0]",19
REGION 9,MX5024U1900,,41004,3,OK,OK,#00FF00,#00FF00,,19.5425,-99.15639,"[14.0, 108.0, 289.0]","[65.0, 65.0, 65.0]",19
REGION 9,MX6396U850,,41004,3,OK,OK,#00FF00,#00FF00,,19.5425,-99.15639,"[14.0, 108.0, 289.0]","[65.0, 65.0, 65.0]",19
REGION 4,TA0504L2100,3887,,3,OK,OK,#00FF00,#00FF00,,25.791414,-97.528824,"[20.0, 140.0, 260.0]","[70.0, 70.0, 70.0]",30
REGION 4,TA0504U850,,41017,3,OK,OK,#00FF00,#00FF00,,25.791414,-97.528824,"[20.0, 140.0, 260.0]","[70.0, 70.0, 70.0]",30
REGION 4,TA8918U1900,,41017,3,OK,OK,#00FF00,#00FF00,,25.791414,-97.528824,"[20.0, 140.0, 260.0]","[70.0, 70.0, 70.0]",30
REGION 4,NL7993L2100,3869,,3,OK,OK,#00FF00,#00FF00,,25.816889,-100.149666,"[33.0, 116.0, 226.0]","[70.5, 68.5, 69.0]",50
REGION 4,NL1547U1900,,22013,3,OK,OK,#00FF00,#00FF00,,25.816889,-100.149666,"[33.0, 116.0, 226.0]","[70.5, 68.5, 69.0]",50
REGION 4,NL7993U850,,22013,3,OK,OK,#00FF00,#00FF00,,25.816889,-100.149666,"[33.0, 116.0, 226.0]","[70.5, 68.5, 69.0]",50
REGION 6,QU7362L2100,23312,,3,OK,OK,#00FF00,#00FF00,,20.656704,-100.40287,"[52.0, 175.0, 310.0]","[65.0, 65.0, 65.0]",33
REGION 6,QU7362U850,,12034,3,OK,OK,#00FF00,#00FF00,,20.656704,-100.40287,"[52.0, 175.0, 310.0]","[65.0, 65.0, 65.0]",33
REGION 9,MO1835L2100,559,,3,OK,OK,#00FF00,#00FF00,,18.972115,-99.25109,"[37.0, 162.0, 272.0]","[69.0, 69.0, 69.0]",23.6
REGION 9,MO1297U1900,,21000,3,OK,OK,#00FF00,#00FF00,,18.972115,-99.25109,"[37.0, 162.0, 272.0]","[69.0, 69.0, 69.0]",23.6
REGION 9,MO1835U850,,21000,3,OK,OK,#00FF00,#00FF00,,18.972115,-99.25109,"[37.0, 162.0, 272.0]","[69.0, 69.0, 69.0]",23.6
REGION 4,TA9587L2100,3862,,3,OK,OK,#00FF00,#00FF00,,22.99639,-99.71653,"[45.0, 70.0, 175.0]","[68.0, 68.0, 68.0]",40
REGION 4,TA6539U1900,,25018,3,OK,OK,#00FF00,#00FF00,,22.99639,-99.71653,"[45.0, 70.0, 175.0]","[68.0, 68.0, 68.0]",40
REGION 4,TA9437U850,,25018,3,OK,OK,#00FF00,#00FF00,,22.99639,-99.71653,"[45.0, 70.0, 175.0]","[68.0, 68.0, 68.0]",40
REGION 4,TA9587U850,,25018,3,OK,OK,#00FF00,#00FF00,,22.99639,-99.71653,"[45.0, 70.0, 175.0]","[68.0, 68.0, 68.0]",40
REGION 9,DF0230L2100,570,,3,OK,OK,#00FF00,#00FF00,,19.391832,-99.13619,"[32.0, 157.0, 277.0]","[65.0, 65.0, 65.0]",24
REGION 9,DF0230U850,,12008,3,OK,OK,#00FF00,#00FF00,,19.391832,-99.13619,"[32.0, 157.0, 277.0]","[65.0, 65.0, 65.0]",24
REGION 9,DF1315U1900,,12008,3,OK,OK,#00FF00,#00FF00,,19.391832,-99.13619,"[32.0, 157.0, 277.0]","[65.0, 65.0, 65.0]",24
REGION 1,BS3745L2100,14102,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.102713,-110.33799,"[60.0, 175.0, 240.0]","[65.0, 65.0, 65.0]",25
REGION 1,BS3844U1900,,26042,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.102713,-110.33799,"[60.0, 175.0, 240.0]","[65.0, 65.0, 65.0]",25
REGION 6,ZA3262L2100,23325,,3,OK,OK,#00FF00,#00FF00,,22.638945,-102.999886,"[90.0, 210.0, 330.0]","[66.5, 66.5, 66.5]",31
REGION 6,ZA3262U850,,32091,3,OK,OK,#00FF00,#00FF00,,22.638945,-102.999886,"[90.0, 210.0, 330.0]","[66.5, 66.5, 66.5]",31
REGION 6,ZA7205U1900,,32091,3,OK,OK,#00FF00,#00FF00,,22.638945,-102.999886,"[90.0, 210.0, 330.0]","[66.5, 66.5, 66.5]",31
REGION 6,GT2477L2100,23308,,3,OK,OK,#00FF00,#00FF00,,21.108667,-101.68553,"[10.0, 120.0, 238.0]","[65.0, 65.0, 65.0]",29
REGION 6,GT2477U850,,12033,3,OK,OK,#00FF00,#00FF00,,21.108667,-101.68553,"[10.0, 120.0, 238.0]","[65.0, 65.0, 65.0]",29
REGION 6,GT3739U1900,,12033,3,OK,OK,#00FF00,#00FF00,,21.108667,-101.68553,"[10.0, 120.0, 238.0]","[65.0, 65.0, 65.0]",29
REGION 9,DF3435L2100,587,,2,OK,OK,#00FF00,#00FF00,,19.23239,-99.1915,"[63.0, 237.0, 63.0]","[65.0, 65.0, 65.0]",21.8
REGION 9,DF3435U850,,21060,3,OK,OK,#00FF00,#00FF00,,19.23239,-99.1915,"[63.0, 237.0, 63.0]","[65.0, 65.0, 65.0]",21.8
REGION 9,DF3489U1900,,21060,3,OK,OK,#00FF00,#00FF00,,19.23239,-99.1915,"[63.0, 237.0, 63.0]","[65.0, 65.0, 65.0]",21.8
REGION 1,BN4767L2100,11266,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.009026,-116.76195,"[32.0, 142.0, 322.0]","[65.0, 65.0, 65.0]",42
REGION 1,BN4783U1900,,16041,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.009026,-116.76195,"[32.0, 142.0, 322.0]","[65.0, 65.0, 65.0]",42
REGION 1,BN4767U850,,16041,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.009026,-116.76195,"[32.0, 142.0, 322.0]","[65.0, 65.0, 65.0]",42
REGION 9,MX6053L2100,578,,3,OK,OK,#00FF00,#00FF00,,19.629833,-99.21503,"[57.0, 142.0, 292.0]","[69.0, 69.0, 69.0]",29.8
REGION 9,MX6053U850,,22004,3,OK,OK,#00FF00,#00FF00,,19.629833,-99.21503,"[57.0, 142.0, 292.0]","[69.0, 69.0, 69.0]",29.8
REGION 9,MX1432U1900,,22004,3,OK,OK,#00FF00,#00FF00,,19.629833,-99.21503,"[57.0, 142.0, 292.0]","[69.0, 69.0, 69.0]",29.8
REGION 1,BN3964L2100,14080,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.53205,-116.98432,"[352.0, 92.0, 227.0]","[65.0, 65.0, 65.0]",24
REGION 1,BN4204U1900,,41044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.53205,-116.98432,"[352.0, 92.0, 227.0]","[65.0, 65.0, 65.0]",24
REGION 1,BN3964U850,,41044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.53205,-116.98432,"[352.0, 92.0, 227.0]","[65.0, 65.0, 65.0]",24
REGION 9,MX4914L2100,578,,3,OK,OK,#00FF00,#00FF00,,19.565582,-99.26353,"[0.0, 120.0, 240.0]","[69.0, 69.0, 69.0]",24.5
REGION 9,MX4914U850,,22004,3,OK,OK,#00FF00,#00FF00,,19.565582,-99.26353,"[0.0, 120.0, 240.0]","[69.0, 69.0, 69.0]",24.5
REGION 9,MX1382U1900,,22004,3,OK,OK,#00FF00,#00FF00,,19.565582,-99.26353,"[0.0, 120.0, 240.0]","[69.0, 69.0, 69.0]",24.5
REGION 9,DF5505L2100,558,,3,OK,OK,#00FF00,#00FF00,,19.481491,-99.13282,"[27.0, 137.0, 267.0]","[65.0, 65.0, 65.0]",27.1
REGION 9,DF1654U1900,,41000,3,OK,OK,#00FF00,#00FF00,,19.481491,-99.13282,"[27.0, 137.0, 267.0]","[65.0, 65.0, 65.0]",27.1
REGION 9,DF5505U850,,41000,3,OK,OK,#00FF00,#00FF00,,19.481491,-99.13282,"[27.0, 137.0, 267.0]","[65.0, 65.0, 65.0]",27.1
REGION 4,198054L2100,3849,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.7319,-100.39651,"[0.0, 0.0, 0.0]","[22.9, 22.9, 22.9]",3
REGION 4,198054U850,,11013,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.7319,-100.39651,"[0.0, 0.0, 0.0]","[22.9, 22.9, 22.9]",3
REGION 3,CH3542L2100,9480,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,26.753275,-104.33974,"[10.0, 125.0, 275.0]","[59.3, 57.2, 57.2]",50
REGION 3,CH3594U1900,,26071,3,OK,NOK,#00FF00,#000000,Relación sin existencia,26.753275,-104.33974,"[10.0, 125.0, 275.0]","[59.3, 57.2, 57.2]",50
REGION 3,CH3542U850,,26071,3,OK,NOK,#00FF00,#000000,Relación sin existencia,26.753275,-104.33974,"[10.0, 125.0, 275.0]","[59.3, 57.2, 57.2]",50
REGION 4,TA8040L2100,3868,,3,OK,OK,#00FF00,#00FF00,,24.083422,-99.12375,"[100.0, 175.0, 300.0]","[65.0, 65.0, 65.0]",60
REGION 4,TA8040U850,,12018,3,OK,OK,#00FF00,#00FF00,,24.083422,-99.12375,"[100.0, 175.0, 300.0]","[65.0, 65.0, 65.0]",60
REGION 4,TA8542U1900,,12018,3,OK,OK,#00FF00,#00FF00,,24.083422,-99.12375,"[100.0, 175.0, 300.0]","[65.0, 65.0, 65.0]",60
REGION 4,NL4120L2100,3872,,2,OK,OK,#00FF00,#00FF00,,25.645672,-100.39614,"[76.0, 135.0, 76.0]","[70.0, 70.5, 70.0]",6
REGION 4,NL1455U1900,,22014,2,OK,OK,#00FF00,#00FF00,,25.645672,-100.39614,"[76.0, 135.0, 76.0]","[70.0, 70.5, 70.0]",6
REGION 4,NL4120U850,,22014,2,OK,OK,#00FF00,#00FF00,,25.645672,-100.39614,"[76.0, 135.0, 76.0]","[70.0, 70.5, 70.0]",6
REGION 2,SI0736L2100,12547,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.320198,-107.35627,"[305.0, 25.0, 240.0]","[70.5, 70.5, 70.5]",50
REGION 2,SI3562U1900,,23329,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.320198,-107.35627,"[305.0, 25.0, 240.0]","[70.5, 70.5, 70.5]",50
REGION 2,SI0736U850,,23329,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.320198,-107.35627,"[305.0, 25.0, 240.0]","[70.5, 70.5, 70.5]",50
REGION 1,BN4963L2100,14080,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.444977,-116.983116,"[92.0, 252.0, 337.0]","[65.0, 65.0, 65.0]",29
REGION 1,BN4963U850,,41044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.444977,-116.983116,"[92.0, 252.0, 337.0]","[65.0, 65.0, 65.0]",29
REGION 1,BN4968U1900,,41044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.444977,-116.983116,"[92.0, 252.0, 337.0]","[65.0, 65.0, 65.0]",29
REGION 9,DF6846L2100,570,,3,OK,OK,#00FF00,#00FF00,,19.395372,-99.13656,"[27.0, 182.0, 287.0]","[65.0, 65.0, 65.0]",18
REGION 9,DF6846U850,,12008,3,OK,OK,#00FF00,#00FF00,,19.395372,-99.13656,"[27.0, 182.0, 287.0]","[65.0, 65.0, 65.0]",18
REGION 9,DF5314U1900,,12008,3,OK,OK,#00FF00,#00FF00,,19.395372,-99.13656,"[27.0, 182.0, 287.0]","[65.0, 65.0, 65.0]",18
REGION 9,DF0294L2100,570,,3,OK,OK,#00FF00,#00FF00,,19.360306,-99.13958,"[56.0, 190.0, 286.0]","[65.0, 65.0, 65.0]",25.75
REGION 9,DF1837U1900,,12008,3,OK,OK,#00FF00,#00FF00,,19.360306,-99.13958,"[56.0, 190.0, 286.0]","[65.0, 65.0, 65.0]",25.75
REGION 9,DF0294U850,,12008,3,OK,OK,#00FF00,#00FF00,,19.360306,-99.13958,"[56.0, 190.0, 286.0]","[65.0, 65.0, 65.0]",25.75
REGION 9,MX1788L2100,591,,3,OK,OK,#00FF00,#00FF00,,19.385305,-98.90444,"[27.0, 132.0, 287.0]","[65.0, 65.0, 65.0]",15
REGION 9,MX1788U850,,13010,3,OK,OK,#00FF00,#00FF00,,19.385305,-98.90444,"[27.0, 132.0, 287.0]","[65.0, 65.0, 65.0]",15
REGION 9,MX1628U1900,,13010,3,OK,OK,#00FF00,#00FF00,,19.385305,-98.90444,"[27.0, 132.0, 287.0]","[65.0, 65.0, 65.0]",15
REGION 6,AG2310L2100,23324,,3,OK,OK,#00FF00,#00FF00,,21.80375,-102.7755,"[30.0, 230.0, 280.0]","[69.0, 70.0, 70.0]",51
REGION 6,AG2310U850,,31091,3,OK,OK,#00FF00,#00FF00,,21.80375,-102.7755,"[30.0, 230.0, 280.0]","[69.0, 70.0, 70.0]",51
REGION 6,AG8327U1900,,31091,3,OK,OK,#00FF00,#00FF00,,21.80375,-102.7755,"[30.0, 230.0, 280.0]","[69.0, 70.0, 70.0]",51
REGION 4,VE3127L2100,3897,,3,OK,OK,#00FF00,#00FF00,,22.06564,-98.18953,"[60.0, 180.0, 330.0]","[68.0, 68.0, 68.0]",25
REGION 4,VE3127U850,,28018,3,OK,OK,#00FF00,#00FF00,,22.06564,-98.18953,"[60.0, 180.0, 330.0]","[68.0, 68.0, 68.0]",25
REGION 4,VE3146U1900,,28018,3,OK,OK,#00FF00,#00FF00,,22.06564,-98.18953,"[60.0, 180.0, 330.0]","[68.0, 68.0, 68.0]",25
REGION 9,MX6418L2100,581,,3,OK,OK,#00FF00,#00FF00,,19.611082,-99.02333,"[20.0, 187.0, 298.0]","[65.0, 65.0, 65.0]",25.2
REGION 9,MX6610U1900,,12056,3,OK,OK,#00FF00,#00FF00,,19.611082,-99.02333,"[20.0, 187.0, 298.0]","[65.0, 65.0, 65.0]",25.2
REGION 9,MX6418U850,,12056,3,OK,OK,#00FF00,#00FF00,,19.611082,-99.02333,"[20.0, 187.0, 298.0]","[65.0, 65.0, 65.0]",25.2
REGION 4,TA4830L2100,3874,,3,OK,OK,#00FF00,#00FF00,,22.422186,-97.92831,"[60.0, 180.0, 310.0]","[70.0, 70.0, 70.0]",28.5
REGION 4,TA4830U850,,13018,3,OK,OK,#00FF00,#00FF00,,22.422186,-97.92831,"[60.0, 180.0, 310.0]","[70.0, 70.0, 70.0]",28.5
REGION 4,TA9286U1900,,13018,3,OK,OK,#00FF00,#00FF00,,22.422186,-97.92831,"[60.0, 180.0, 310.0]","[70.0, 70.0, 70.0]",28.5
REGION 4,CO6094L2100,3587,,3,OK,OK,#00FF00,#00FF00,,25.416166,-100.97669,"[80.0, 200.0, 320.0]","[68.0, 68.0, 68.0]",21
REGION 4,CO6094U850,,33014,3,OK,OK,#00FF00,#00FF00,,25.416166,-100.97669,"[80.0, 200.0, 320.0]","[68.0, 68.0, 68.0]",21
REGION 4,CO9730U1900,,33014,3,OK,OK,#00FF00,#00FF00,,25.416166,-100.97669,"[80.0, 200.0, 320.0]","[68.0, 68.0, 68.0]",21
REGION 1,BN1619L2100,14112,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.58489,-115.372444,"[62.0, 202.0, 302.0]","[69.0, 69.0, 69.0]",31
REGION 1,BN2646U1900,,15079,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.58489,-115.372444,"[62.0, 202.0, 302.0]","[69.0, 69.0, 69.0]",31
REGION 1,BN1619U850,,15079,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.58489,-115.372444,"[62.0, 202.0, 302.0]","[69.0, 69.0, 69.0]",31
REGION 9,MX3009L2100,259,,3,OK,OK,#00FF00,#00FF00,,19.7894,-99.06316,"[87.0, 35.0, 307.0]","[65.0, 65.0, 65.0]",27.5
REGION 9,MX3013U1900,,12281,3,OK,OK,#00FF00,#00FF00,,19.7894,-99.06316,"[87.0, 35.0, 307.0]","[65.0, 65.0, 65.0]",27.5
REGION 9,MX3009U850,,12281,3,OK,OK,#00FF00,#00FF00,,19.7894,-99.06316,"[87.0, 35.0, 307.0]","[65.0, 65.0, 65.0]",27.5
REGION 4,TA9597L2100,3873,,3,OK,OK,#00FF00,#00FF00,,22.234785,-97.86337,"[65.0, 205.0, 325.0]","[68.0, 68.0, 68.0]",14
REGION 4,TA9533U1900,,22018,3,OK,OK,#00FF00,#00FF00,,22.234785,-97.86337,"[65.0, 205.0, 325.0]","[68.0, 68.0, 68.0]",14
REGION 4,TA9597U850,,22018,3,OK,OK,#00FF00,#00FF00,,22.234785,-97.86337,"[65.0, 205.0, 325.0]","[68.0, 68.0, 68.0]",14
REGION 3,CH5634L2100,9474,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.178204,-106.99589,"[60.0, 200.0, 285.0]","[65.0, 65.0, 65.0]",50
REGION 3,CH3806U1900,,29037,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.178204,-106.99589,"[60.0, 200.0, 285.0]","[65.0, 65.0, 65.0]",50
REGION 3,CH5634U850,,29037,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.178204,-106.99589,"[60.0, 200.0, 285.0]","[65.0, 65.0, 65.0]",50
REGION 6,GT9332L2100,23313,,3,OK,OK,#00FF00,#00FF00,,20.526121,-100.84325,"[355.0, 115.0, 235.0]","[65.0, 65.0, 65.0]",20
REGION 6,GT3409U1900,,12057,3,OK,OK,#00FF00,#00FF00,,20.526121,-100.84325,"[355.0, 115.0, 235.0]","[65.0, 65.0, 65.0]",20
REGION 2,SO3703L2100,12819,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,26.834486,-109.640755,"[12.0, 139.0, 263.0]","[70.5, 70.5, 70.5]",42
REGION 2,SO6529U1900,,35053,3,OK,NOK,#00FF00,#000000,Relación sin existencia,26.834486,-109.640755,"[12.0, 139.0, 263.0]","[70.5, 70.5, 70.5]",42
REGION 2,SO3703U850,,35053,3,OK,NOK,#00FF00,#000000,Relación sin existencia,26.834486,-109.640755,"[12.0, 139.0, 263.0]","[70.5, 70.5, 70.5]",42
REGION 1,BN2144L2100,14088,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.541115,-116.42325,"[107.0, 297.0, 107.0]","[64.0, 64.0, 64.0]",60
REGION 1,BN2144U850,,12044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.541115,-116.42325,"[107.0, 297.0, 107.0]","[64.0, 64.0, 64.0]",60
REGION 1,BN4378U1900,,12044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.541115,-116.42325,"[107.0, 297.0, 107.0]","[64.0, 64.0, 64.0]",60
REGION 3,CH3696L2100,18173,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.745165,-106.53228,"[350.0, 120.0, 245.0]","[69.0, 69.0, 70.0]",25
REGION 3,CH3696U850,,13070,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.745165,-106.53228,"[350.0, 120.0, 245.0]","[69.0, 69.0, 70.0]",25
REGION 3,CH3712U1900,,13070,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.745165,-106.53228,"[350.0, 120.0, 245.0]","[69.0, 69.0, 70.0]",25
REGION 2,SI5064L2100,13057,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,23.343239,-106.45821,"[315.0, 140.0, 190.0]","[70.5, 70.5, 70.5]",60
